pChEMBL Value,Canomicalsmiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209
5.72,CC(=O)NC[C@H]1CN(c2ccc3c(c2)CCCc2c(NCCN4CCOCC4)n[nH]c2-3)C(=O)O1,3,0,0,2,0,0,0,0,0,0,2,2,4,6,2,2,6,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,4,0,0,0,0,2,1,6,10,8,6,8,8,6,2,2,9,0,10,6,2,6,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,2,0,2,2,0,0,0,0,4,2,0,6,0,2,1,8,12,14,18,24,22,20,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,4,4,2,2,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,4,8,8,2,0,0,0,0,11,24,30,22,18,12,4,0,0,0
5.72,CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,6,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.7,c1ccc(-c2cnc(NCCCCCCNc3ncc(-c4ccccc4)[nH]3)[nH]2)cc1,4,0,4,0,0,0,0,2,0,4,2,0,12,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,8,4,4,0,0,2,12,16,12,12,16,12,4,4,8,4,0,4,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,8,4,4,0,0,2,12,20,16,12,12,8,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,2,0,0,0,0,0,0,0,0,0,4,12,20,24,28,28,24,22,48,60,44,36,24,8,0,0,2
5.7,CN(C(=O)C[C@@H](N)CCCN)C1CN=C(NC(N)=O)NC1=O.Cl.Cl,5,0,4,0,2,2,0,2,0,2,5,0,14,2,12,6,2,14,0,4,3,0,2,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,4,0,4,2,4,0,0,0,0,0,0,0,0,0,0,10,0,16,6,16,10,4,16,0,6,3,0,4,0,8,2,2,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,4,4,12,0,8,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.7,Oc1ccc(-c2ccsc2)cc1O,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,6,6,8,4,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,6,6,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,24,30,22,18,12,4,0,0,0
5.7,Nc1nc(N)c2cc(Oc3cc(Cl)cc(Cl)c3)ccc2n1,2,0,0,0,2,0,0,0,0,0,2,0,6,0,4,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,10,10,6,4,4,6,6,5,0,8,0,4,6,0,2,0,0,2,0,6,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,2,16,24,28,22,12,10,12,14,10,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,10,10,6,4,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,4,8,8,4,4,8,8,8,8,16,34,42,38,28,26,24,22,16,8
5.7,CC(=O)NC[C@H]1CN(c2ccc3c(c2)CCCc2c(-c4ccccc4)n[nH]c2-3)C(=O)O1,2,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,1,4,6,6,8,8,6,4,2,2,6,0,8,2,2,4,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,2,0,2,0,0,0,0,0,2,2,0,4,0,2,1,6,10,14,18,18,14,14,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,4,4,2,2,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,4,8,10,6,4,2,0,0,17,38,50,44,38,32,24,20,16,8
5.7,CC(=O)NC[C@H]1CN(c2ccc3c(c2)CCCc2c(NCc4ccccc4)n[nH]c2-3)C(=O)O1,3,0,0,2,0,0,0,0,0,0,2,2,4,4,2,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,4,0,0,0,0,2,1,6,12,12,10,12,12,10,4,2,7,0,10,2,2,4,2,4,2,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,2,0,2,2,0,0,0,0,4,2,0,4,0,2,1,8,14,18,22,26,22,18,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,4,4,2,2,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,4,8,8,2,2,4,4,2,17,36,42,30,26,28,24,20,20,20
5.7,CN(C(=O)C[C@@H](N)C[C@H]1CCNC1)C1CNC(NC(N)=O)=NC1=O,5,0,4,0,2,2,0,2,0,2,5,0,14,2,12,6,2,14,0,4,2,0,2,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,16,6,16,10,4,16,0,6,2,0,4,0,8,2,2,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.7,O=C1O[C@@H](CO)CN1c1ccc(-c2ccc(O)cc2)c(F)c1,2,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,4,8,8,4,2,5,0,6,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,12,14,16,16,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,2,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,32,28,20,16,8,2,0,0
5.68,CC(=O)NC[C@H]1CN(c2cc(F)c(N3CCC(C)(O)CC3)c(F)c2)C(=O)O1,2,0,0,0,0,0,0,0,0,0,2,0,2,2,4,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,4,0,7,0,8,2,4,6,2,6,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,4,0,0,0,0,0,8,0,0,0,0,4,0,8,0,4,8,12,12,12,12,10,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,4,4,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,4,8,8,4,0,0,0,6,12,12,6,0,0,0,0,0,0
5.68,CCC1(O)CCN(c2c(F)cc(N3C[C@H](CNC(C)=O)OC3=O)cc2F)CC1,2,0,0,0,0,0,0,0,0,0,2,0,2,2,4,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,4,0,7,0,8,2,4,6,2,6,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,4,0,0,0,0,0,10,0,2,0,0,4,0,10,0,4,8,12,12,12,12,10,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,4,4,2,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,4,8,10,8,4,2,0,6,12,12,6,0,0,0,0,0,0
5.68,CC(=O)NC[C@H]1CN(c2cc(F)c3c(c2)CCCc2cn[nH]c2-3)C(=O)O1,2,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,1,4,4,2,4,6,6,4,2,2,6,0,8,2,2,4,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,2,2,0,0,0,0,0,0,2,2,0,4,0,2,1,6,10,12,14,14,12,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,4,4,2,2,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,4,8,8,2,0,0,0,0,11,24,30,22,18,12,4,0,0,0
5.68,CN(CC(=O)O)NC(=O)C[C@H](N)C[C@@H](O)CNCCN,6,0,0,4,6,2,4,2,4,0,6,2,4,6,10,4,8,6,8,0,2,0,0,2,4,2,2,0,4,0,0,2,0,2,0,0,0,2,0,2,0,0,8,2,4,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,9,2,4,10,10,4,10,6,8,0,2,0,0,2,6,4,2,0,6,0,0,4,2,2,0,2,0,2,0,2,0,0,10,4,6,4,6,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.68,CC(=O)NC[C@H]1CN(c2ccc3c(c2)CCCc2c(NCCc4ccc(O)cc4)n[nH]c2-3)C(=O)O1,4,0,0,2,0,0,0,2,0,0,3,2,4,4,2,2,2,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,4,0,0,0,0,2,1,8,14,14,12,12,12,10,8,8,8,0,10,2,2,4,2,6,2,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,2,0,2,2,0,0,0,0,4,2,0,4,0,2,1,10,16,20,22,26,24,20,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,4,4,2,2,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,4,8,8,2,0,2,4,4,17,36,42,28,20,20,20,20,20,20
5.68,CCC(=O)NC[C@H]1CN(c2cc(F)c(N3CCCOCC3)c(F)c2)C(=O)O1,1,0,0,0,0,0,0,0,0,0,1,0,2,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,7,0,8,4,2,6,2,6,2,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,4,0,0,2,0,0,8,0,0,2,2,4,0,4,0,4,8,12,14,14,12,8,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,4,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,2,4,4,6,12,12,6,0,0,0,0,0,0
5.68,CC(=O)NC[C@H]1CN(c2cc(F)c3c(c2)CCCc2c(-c4cc(C)on4)n[nH]c2-3)C(=O)O1,2,0,0,0,0,0,0,0,0,0,1,2,2,2,4,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,1,4,6,6,8,8,4,4,2,2,7,0,8,4,2,4,2,4,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,2,0,2,0,0,0,0,0,2,4,0,4,0,2,2,10,16,16,22,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,4,4,2,2,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,4,8,10,6,4,0,0,0,16,36,48,38,36,28,20,18,12,4
5.66,COC(=O)c1cncc(-c2ccc(N3C[C@H](CO)OC3=O)cc2F)c1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,2,7,0,8,2,6,2,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,6,12,20,22,24,22,20,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,6,8,8,6,6,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,32,28,20,16,8,2,0,0
5.66,COc1ccc(CNc2n[nH]c3c2CCCc2cc(N4C[C@H](CNC(C)=O)OC4=O)ccc2-3)cc1,3,0,2,0,0,0,0,0,0,0,2,2,4,4,2,2,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,4,0,0,0,0,2,1,6,10,10,12,16,14,8,2,2,8,0,8,4,2,4,6,2,6,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,2,2,0,2,0,0,0,0,4,2,0,4,0,2,1,10,20,24,22,22,20,22,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,4,4,2,2,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,4,8,8,2,2,4,4,2,17,36,42,30,26,28,24,20,20,20
5.66,CC(=O)NC[C@H]1CN(c2ccc3c(c2)CCCc2c(NC(C)C)n[nH]c2-3)C(=O)O1,3,0,0,2,0,0,0,0,0,0,2,2,4,4,2,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,4,0,0,0,0,2,1,6,10,8,6,8,8,6,2,2,7,0,10,2,2,4,2,4,2,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,2,0,2,2,0,0,0,0,4,2,0,4,0,2,1,8,12,14,16,20,18,16,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,4,4,2,2,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,4,8,8,2,0,0,0,0,11,24,30,22,18,12,4,0,0,0
5.64,O=C1O[C@@H](CO)CN1c1ccc(-c2ccc(F)cc2)c(F)c1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,2,4,0,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,10,12,12,12,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,2,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,32,28,20,16,8,2,0,0
5.64,CNC[C@H](O)C[C@@H](N)CC(=O)NN(C)CC(=O)O,5,0,0,2,6,2,2,2,2,0,5,2,4,4,10,4,6,6,6,0,1,0,0,0,4,2,0,0,2,0,0,2,0,2,0,0,0,2,0,2,0,0,8,2,4,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,8,2,4,8,10,4,8,6,6,0,1,0,0,0,6,4,0,0,4,0,0,4,2,2,0,2,0,2,0,2,0,0,10,4,6,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.64,CN(CC(=O)O)NC(=O)C[C@H](N)C[C@@H](O)CNCCF,5,0,0,2,6,2,2,2,2,0,5,2,4,4,10,4,6,6,6,0,1,0,0,0,4,2,0,0,2,0,0,2,0,2,0,0,0,2,0,2,0,0,8,2,4,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,8,2,4,8,10,4,8,6,6,0,1,0,0,0,6,4,0,0,4,0,0,4,2,2,0,2,0,2,0,2,0,0,10,4,6,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.64,CN(C)c1ccc(O)c2c1CC1CC3[C@H](N(C)C)C(=O)C(C(N)=O)=C(O)[C@@]3(O)C(O)C1C2=O,4,0,0,2,0,2,4,2,0,0,4,0,2,4,12,14,8,4,6,2,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,6,4,2,4,2,0,0,2,4,4,4,6,8,6,4,4,10,0,2,6,18,20,10,6,12,6,1,0,2,0,4,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,12,16,10,6,2,2,0,4,10,12,10,8,12,16,18,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,4,2,2,0,0,0,0,0,0,4,8,10,8,6,6,4,2,6,12,12,6,0,0,0,0,0,0
5.64,CN(CC(=O)O)NC(=O)C[C@H](N)C[C@@H](O)CNC(CCN)c1ccccc1,6,0,0,2,8,2,2,4,2,2,6,2,4,4,12,4,6,8,6,2,2,0,0,0,6,2,0,2,2,2,0,2,0,2,0,0,0,2,0,2,0,0,12,2,4,4,2,4,2,4,0,0,2,4,6,8,8,8,6,6,9,2,4,8,12,4,8,8,6,2,2,0,0,0,8,4,0,2,4,2,0,4,2,2,0,2,0,2,0,2,0,0,14,4,6,6,4,4,4,6,0,0,2,4,6,8,8,8,6,8,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,4,0,2,0,0,0,0,2,4,4,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,2,0,2,0,0,0,0,2,4,4,4,4,6,6,4,6,12,12,6,0,0,0,0,0,0
5.64,CC(=O)NC[C@H]1CN(c2cc(F)c(N3CC(C)(F)C3)c(F)c2)C(=O)O1,1,0,0,0,0,0,0,0,0,0,1,0,2,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,6,0,8,2,2,6,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,12,10,8,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,12,6,0,0,0,0,0,0
5.64,CC(=O)NC[C@H]1CN(c2ccc(N3CCCOCC3)c(F)c2)C(=O)O1,1,0,0,0,0,0,0,0,0,0,1,0,2,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,7,0,8,4,2,6,2,6,2,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,4,0,0,2,0,0,4,0,0,0,0,2,0,4,0,4,8,12,14,14,12,8,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,4,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,0,0,0,6,12,12,6,0,0,0,0,0,0
5.64,Oc1ccc(-c2sc(Cl)c(Cl)c2Cl)cc1O,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,0,0,4,8,8,6,6,8,4,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,0,0,4,8,8,6,6,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,2,0,0,0,0,0,0,6,12,14,8,12,10,4,0,0,11,24,30,22,18,12,4,0,0,0
